,salary,jobcity,gender,10percentage,10board,12percentage,12board,collegetier,degree,specialization,collegegpa,collegecitytier,collegestate,Tenure,Join_age,designations,Personality_ts
3227,100000,Trivandrum,m,75.0,State,74.0,State,2,Bachelors,EEE,59.0,0,Kerala,1,24,developer,0.034360000000000016
3228,475000,,m,86.8,State,85.5,State,2,Bachelors,ECE,63.17,1,Maharashtra,3,22,engineer,0.11572
3229,100000,Faridabad,m,70.0,State,58.0,State,2,Bachelors,CSE,70.0,0,Haryana,0,22,engineer,0.03874000000000001
3230,200000,Patna,m,73.0,State,60.2,State,2,Bachelors,ECE,75.47,0,Madhya Pradesh,1,24,engineer,-0.10928000000000002
3231,40000,Bangalore,m,64.0,State,63.33,State,2,Masters,ECE,71.0,1,Karnataka,1,22,developer,0.3861399999999999
3232,415000,Hyderabad,m,78.2,State,80.6,State,2,Bachelors,CSE,71.72,0,Uttar Pradesh,2,23,developer,-0.6354599999999999
3233,350000,Hyderabad ,m,88.2,State,91.0,State,1,Bachelors,CSE,75.7,1,Telangana,1,21,engineer,-0.7299
3234,380000,,m,80.63,State,72.4,State,2,Bachelors,CSE,73.3,0,West Bengal,1,24,engineer,0.7341000000000001
3235,220000,,m,56.0,State,63.0,State,2,Bachelors,ECE,65.0,0,Orissa,1,23,executive,-0.47687999999999997
3236,270000,Gurgaon,f,80.0,n/a,57.0,n/a,2,Masters,CSE,73.0,1,Delhi,4,25,engineer,0.19554
3237,460000,Bangalore,m,72.6,State,51.0,State,2,Masters,CSE,72.0,0,Uttarakhand,3,26,engineer,0.6611600000000001
3238,380000,Chennai,f,87.73,n/a,85.42,n/a,2,Bachelors,CSE,65.37,1,Tamil Nadu,4,21,analyst,-0.13061999999999996
3239,325000,Noida,m,91.2,State,80.0,State,1,Bachelors,ECE,79.42,1,Delhi,1,22,developer,-0.85928
3240,470000,Bangalore,m,76.64,State,59.0,State,2,Bachelors,CSE,65.7,1,Karnataka,4,23,developer,-0.36604000000000003
3241,145000,Hyderabad,m,89.5,State,93.9,State,2,Bachelors,CSE,75.67,0,Andhra Pradesh,1,21,consultant,-0.71642
3242,145000,New Delhi,m,68.83,State,69.6,State,2,Bachelors,ECE,69.5,0,Uttar Pradesh,0,25,engineer,0.6567000000000001
3244,245000,Greater Noida,m,72.0,State,62.8,State,2,Bachelors,ECE,60.4,0,Uttarakhand,0,23,developer,-0.15166
3245,480000,Bangalore,m,84.5,State,93.6,State,2,Masters,CSE,77.0,0,Andhra Pradesh,3,24,engineer,0.14844000000000002
3246,365000,Hyderabad ,m,91.5,State,88.5,State,2,Bachelors,ECE,67.3,0,Andhra Pradesh,1,22,engineer,-1.31008
3248,370000,Gurgaon,m,79.0,State,78.0,State,2,Bachelors,ECE,66.0,0,Punjab,1,22,analyst,0.74788
3249,220000,Chennai,f,85.0,State,74.0,State,2,Bachelors,CSE,74.9,0,Tamil Nadu,1,21,associate,0.55952
3250,480000,Navi mumbai,m,69.33,n/a,56.0,n/a,2,Bachelors,other,68.56,0,Karnataka,5,25,engineer,-0.8392800000000001
3251,350000,,m,89.0,State,84.8,State,2,Bachelors,ECE,73.0,0,Jammu and Kashmir,0,24,engineer,0.5142200000000001
3252,100000,ghaziabad,f,58.0,State,64.0,State,2,Masters,CSE,78.61,0,Uttar Pradesh,0,23,developer,0.41152
3253,400000,Gurgaon,f,90.8,n/a,84.2,n/a,2,Bachelors,ECE,84.0,0,Rajasthan,4,22,engineer,0.21486
3254,300000,Noida,m,74.7,State,73.0,State,2,Bachelors,CSE,76.0,0,Punjab,0,24,developer,-0.029159999999999974
3255,600000,Chennai,m,85.0,State,89.0,State,2,Bachelors,EEE,70.0,0,Tamil Nadu,4,21,senior,-0.8239600000000001
3256,400000,Hyderabad,m,69.5,State,90.5,State,2,Masters,CSE,84.77,1,Telangana,1,24,associate,-0.20166000000000003
3257,320000,Noida,f,86.0,State,91.0,State,2,Bachelors,ECE,77.0,0,Uttar Pradesh,2,22,engineer,-0.1863
3258,240000,Chennai,m,91.5,State,75.5,State,2,Bachelors,ME,76.0,0,Tamil Nadu,1,22,analyst,0.0497
3259,60000,Noida,m,84.3,CBSE,70.2,CBSE,2,Bachelors,CSE,65.14,0,Uttar Pradesh,1,24,trainee,-0.6365999999999999
3260,180000,Lucknow,m,62.3,State,75.6,State,1,Bachelors,ECE,73.12,0,Uttar Pradesh,1,22,engineer,0.61262
3261,390000,Thane,f,85.8,n/a,77.4,n/a,2,Bachelors,ECE,60.87,0,Maharashtra,2,22,engineer,0.16396000000000005
3262,300000,New Delhi,m,72.0,State,71.0,State,2,Bachelors,CSE,72.46,1,Delhi,1,23,developer,0.50518
3263,450000,,f,85.66,State,82.0,State,2,Bachelors,CSE,75.0,0,Uttar Pradesh,3,23,engineer,-1.02316
3264,210000,Chennai,m,88.6,State,74.16,State,2,Bachelors,CSE,73.1,0,Tamil Nadu,1,22,engineer,0.24032
3265,180000,,m,76.8,State,64.0,State,2,Bachelors,EEE,70.44,0,Bihar,2,21,engineer,0.5379799999999999
3266,325000,Pune,m,82.0,State,80.0,State,2,Bachelors,ECE,73.0,0,Uttar Pradesh,1,22,engineer,0.23232
3267,300000,noida,f,85.0,State,80.0,State,2,Bachelors,CSE,74.0,0,Haryana,1,21,developer,-0.35328000000000004
3268,600000,Hyderabad,m,87.87,n/a,93.9,n/a,2,Bachelors,ECE,75.3,1,Telangana,5,21,others,0.50756
3269,300000,pune,f,89.0,State,89.2,State,2,Bachelors,CSE,79.43,0,Uttar Pradesh,1,25,engineer,-0.06421400000000001
3270,300000,Kolkata,m,70.75,State,63.0,State,2,Bachelors,ECE,75.0,1,West Bengal,1,22,analyst,-0.31165999999999994
3271,200000,,f,81.4,State,74.0,State,1,Bachelors,CSE,76.24,1,Delhi,2,22,engineer,0.4086
3272,515000,Hyderabad,f,88.0,n/a,92.1,n/a,2,Bachelors,CSE,80.0,0,Andhra Pradesh,3,21,engineer,0.48354600000000003
3273,120000,New Delhi,m,73.5,State,79.67,State,2,Bachelors,CSE,75.5,0,Uttar Pradesh,1,22,associate,-0.40374
3274,360000,Hyderabad,f,94.0,State,98.2,State,2,Bachelors,ECE,82.47,1,Telangana,2,22,engineer,-0.061719999999999775
3275,150000,Delhi,m,64.4,State,65.6,State,2,Bachelors,CSE,63.5,0,Uttar Pradesh,0,24,others,0.23762000000000003
3276,1100000,Greater Noida,m,83.69,State,76.67,State,1,Bachelors,ECE,95.7,0,Punjab,5,22,engineer,-0.2932
3277,225000,Allahabad,f,67.0,State,77.0,State,2,Bachelors,ECE,74.6,0,Uttar Pradesh,0,23,developer,-0.029780000000000018
3278,300000,New Delhi,m,75.2,State,61.2,State,1,Bachelors,CSE,62.0,1,Delhi,3,29,developer,-0.94892
3279,200000,chennai,f,82.0,State,75.0,State,2,Bachelors,other,64.3,1,Tamil Nadu,0,23,executive,-0.6135140000000001
3280,240000,New Delhi,m,90.6,State,78.0,State,1,Bachelors,ECE,62.0,0,Karnataka,0,23,others,-0.59016
3281,275000,Hyderabad,f,91.8,State,94.9,State,2,Bachelors,CSE,75.0,0,Andhra Pradesh,1,21,engineer,-0.51716
3282,300000,Hyderabad,f,85.0,State,94.0,State,1,Bachelors,ECE,78.0,1,Telangana,1,22,developer,0.10818000000000003
3283,225000,Gurgaon,f,72.0,State,59.0,State,2,Bachelors,CSE,68.0,0,Rajasthan,2,22,engineer,-0.4840400000000001
3284,120000,Noida,m,50.0,State,64.0,State,2,Bachelors,ECE,70.0,0,Haryana,1,24,analyst,0.20356000000000002
3285,455000,Delhi/NCR,f,78.0,State,79.4,State,2,Bachelors,CSE,76.76,0,Uttar Pradesh,2,23,engineer,0.21963999999999997
3286,195000,Kochi/Cochin,m,78.2,State,76.0,State,2,Bachelors,CSE,74.0,0,Tamil Nadu,1,21,engineer,0.0377
3287,380000,,m,92.5,State,80.2,State,1,Bachelors,ECE,75.0,1,West Bengal,1,23,engineer,-0.05603999999999999
3288,320000,Chennai,m,73.0,State,73.0,State,2,Bachelors,CSE,73.0,0,Tamil Nadu,1,22,analyst,0.5637000000000001
3289,100000,,f,79.6,State,87.2,State,2,Bachelors,CSE,73.87,0,Chhattisgarh,1,22,executive,0.40244
3290,200000,Faridabad,m,78.0,State,72.0,State,2,Bachelors,CSE,72.0,0,Uttarakhand,1,23,developer,-1.2412800000000002
3291,95000,Beawar,f,90.0,State,88.4,State,2,Bachelors,CSE,73.14,1,Rajasthan,1,22,others,0.88012
3292,185000,Bangalore,m,87.58,n/a,82.71,n/a,2,Masters,CSE,77.36,1,Tamil Nadu,2,29,engineer,-0.258
3293,110000,Pune,m,58.8,State,65.5,State,2,Bachelors,ECE,51.0,1,Maharashtra,2,24,engineer,-0.14004
3294,280000,Pune,m,62.0,State,73.8,State,2,Bachelors,CSE,70.3,0,Uttar Pradesh,1,24,engineer,-1.5250799999999998
3295,140000,Hyderabad,m,66.0,State,66.66,State,2,Bachelors,CSE,66.22,0,Uttar Pradesh,1,22,engineer,0.3867999999999999
3296,385000,Hyderabad,f,81.0,State,81.0,State,2,Bachelors,ECE,74.0,0,Uttar Pradesh,2,24,engineer,0.416926
3297,470000,Chennai,m,90.0,State,86.0,State,2,Bachelors,CSE,78.0,1,Tamil Nadu,4,21,engineer,0.29952000000000006
3298,240000,Gurgaon,m,67.0,State,68.0,State,2,Bachelors,CSE,66.0,0,Uttar Pradesh,1,23,developer,0.05740000000000001
3299,500000,,m,68.0,State,72.0,State,2,Bachelors,CSE,73.0,0,Madhya Pradesh,2,21,engineer,-0.04782000000000003
3300,120000,,m,76.0,State,66.0,State,2,Bachelors,CSE,61.75,0,Uttar Pradesh,0,23,others,-0.4163
3301,100000,jaipur,m,63.33,State,72.15,State,2,Bachelors,CSE,66.0,1,Rajasthan,1,23,developer,-0.17286
3302,680000,Bangalore,f,91.0,State,85.0,State,2,Bachelors,ECE,74.0,1,Karnataka,5,22,others,-0.27954
3303,380000,Chennai,m,88.0,State,90.03,State,2,Bachelors,CSE,79.52,0,Tamil Nadu,1,22,engineer,-1.0112
3305,300000,Pune,m,86.5,State,82.5,State,2,Bachelors,CSE,61.86,1,Maharashtra,1,22,trainee,-0.3944
3306,675000,Gurgaon,m,72.2,State,70.0,State,2,Bachelors,ME,62.4,0,Uttarakhand,1,21,engineer,0.36773999999999996
3307,100000,Bhopal,m,78.0,State,57.5,State,2,Bachelors,CSE,64.8,0,Madhya Pradesh,2,22,developer,0.19093999999999994
3308,250000,Aurangabad,m,63.2,State,62.6,State,2,Bachelors,ECE,6.45,1,Maharashtra,1,26,engineer,0.35090000000000005
3309,560000,,m,62.88,State,77.5,State,2,Bachelors,CSE,70.0,1,Karnataka,4,22,developer,-0.19690000000000002
3310,360000,Pune,f,84.0,n/a,80.0,n/a,2,Bachelors,CSE,74.3,0,Uttar Pradesh,3,22,analyst,0.45009999999999994
3311,275000,Bangalore,m,85.6,State,80.4,State,2,Bachelors,CSE,68.71,1,Karnataka,1,22,engineer,-0.11643999999999999
3312,325000,Noida,m,85.0,State,68.6,State,2,Bachelors,CSE,64.5,0,Haryana,1,23,engineer,-0.36698000000000003
3313,460000,Hyderabad,f,88.3,State,91.8,State,2,Bachelors,CSE,69.1,1,Telangana,4,21,developer,0.82706
3314,435000,Noida,f,82.5,State,85.23,State,2,Bachelors,CSE,77.8,1,Rajasthan,3,21,engineer,-0.40780000000000005
3315,550000,Noida,m,67.0,State,77.0,State,2,Bachelors,CSE,76.0,0,Uttar Pradesh,3,23,engineer,0.043239999999999966
3316,200000,mohali,m,90.1,State,83.6,State,2,Bachelors,ECE,72.0,0,Haryana,2,22,developer,-0.23508
3317,120000,Chennai,m,84.0,State,77.77,State,2,Bachelors,CSE,67.0,0,Tamil Nadu,1,23,developer,-0.44222
3318,415000,Bangalore,m,73.66,State,63.16,State,2,Bachelors,ECE,76.0,0,Karnataka,1,23,engineer,0.06906
3319,300000,,m,67.8,State,65.6,State,1,Bachelors,other,79.8,0,Madhya Pradesh,2,23,developer,-0.4558
3320,120000,Noida,m,63.8,State,63.0,State,1,Bachelors,CSE,61.46,0,Uttar Pradesh,1,25,developer,0.55366
3321,600000,Bangalore,m,84.0,State,87.0,State,2,Bachelors,CSE,78.5,1,Karnataka,2,22,engineer,-0.30667999999999995
3322,700000,,m,69.33,State,63.0,State,1,Masters,CSE,85.2,0,Jharkhand,4,25,senior,-0.047680000000000014
3323,800000,Bangalore,m,97.76,State,96.33,State,2,Bachelors,ECE,96.9,1,Karnataka,1,23,engineer,0.5350199999999999
3324,100000,Panchkula ,m,54.0,State,54.0,State,2,Masters,CSE,67.05,0,Punjab,0,24,developer,0.20186
3325,100000,Noida,m,74.5,State,73.6,State,2,Bachelors,CSE,66.5,0,Uttar Pradesh,0,22,trainee,-0.41269999999999996
3326,570000,Bangalore,m,89.12,State,73.3,State,2,Bachelors,CSE,76.23,1,Karnataka,2,22,engineer,0.14708000000000002
3327,480000,Bangalore,f,89.92,State,77.0,State,2,Bachelors,other,76.5,0,Karnataka,3,22,others,0.85382
3328,360000,Chandigarh,m,72.0,State,53.0,State,2,Bachelors,CSE,73.5,0,Punjab,1,22,engineer,0.15102
3329,110000,Chennai ,f,94.8,State,84.09,State,2,Bachelors,CSE,72.8,1,Tamil Nadu,1,22,engineer,-1.1675
3330,265000,Gurgaon,m,91.0,State,86.8,State,1,Bachelors,CSE,80.8,1,Delhi,2,22,analyst,-0.7468600000000001
3331,420000,Noida,f,81.5,State,74.05,State,2,Masters,CSE,70.06,0,Uttar Pradesh,5,24,analyst,0.17639999999999997
3332,150000,Chennai,f,87.8,State,90.91,State,2,Bachelors,CE,71.66,0,Tamil Nadu,1,21,engineer,-0.4122
3333,145000,Kolkata,m,71.0,State,74.2,State,2,Bachelors,ECE,81.4,1,West Bengal,0,23,engineer,0.34916
3334,180000,,m,66.0,State,58.0,State,2,Bachelors,CSE,64.0,0,Maharashtra,2,23,developer,-0.24900000000000003
3335,350000,Pune,m,81.0,State,85.0,State,1,Bachelors,ECE,82.2,1,Delhi,1,24,engineer,-0.21661999999999998
3336,550000,Hyderabad,f,83.33,State,81.16,State,2,Bachelors,EEE,78.5,0,Orissa,4,23,others,-0.04513999999999999
3337,300000,Hyderabad,m,74.0,n/a,40.0,n/a,2,Masters,CSE,67.2,0,Andhra Pradesh,4,26,others,-0.7125799999999998
3338,335000,Kolkata,m,77.0,State,66.0,State,2,Bachelors,EEE,78.0,1,West Bengal,1,24,analyst,0.62024
3339,590000,Hyderabad,m,78.0,State,86.7,State,2,Bachelors,CSE,74.79,1,Telangana,2,22,engineer,0.15240000000000015
3340,310000,Bangalore,m,87.52,State,74.5,State,2,Bachelors,CSE,72.78,1,Karnataka,1,22,engineer,0.1871
3341,180000,Sonipat,m,83.0,State,81.0,State,2,Bachelors,EEE,79.2,0,Haryana,3,22,others,-0.38638
3342,325000,New Delhi,f,92.6,State,89.9,State,2,Bachelors,CSE,82.27,0,Haryana,1,22,engineer,0.7875399999999999
3343,120000,Noida,f,81.6,State,72.0,State,2,Bachelors,CSE,73.84,0,Uttar Pradesh,1,22,analyst,-0.010733999999999999
3344,310000,Chennai,m,86.5,State,90.7,State,1,Bachelors,ECE,60.9,0,Tamil Nadu,0,22,engineer,0.39548
3345,110000,Noida,m,86.0,State,65.0,State,2,Bachelors,CSE,61.0,0,Uttarakhand,1,21,developer,0.6023999999999999
3346,325000,,m,88.2,State,80.8,State,2,Bachelors,CSE,70.0,0,Haryana,1,22,engineer,0.15918000000000002
3347,500000,,m,70.6,State,81.6,State,2,Bachelors,CSE,81.8,1,Tamil Nadu,2,23,developer,-0.06781999999999999
3348,425000,Bangalore,f,69.4,State,60.0,State,2,Bachelors,ECE,65.6,0,Uttar Pradesh,3,23,others,0.14745999999999998
3349,315000,Bangalore,m,83.8,State,65.6,State,2,Bachelors,CSE,61.0,0,Uttar Pradesh,1,22,engineer,0.51086
3350,180000,New Delhi,m,82.0,State,81.0,State,2,Bachelors,ECE,64.0,0,Haryana,2,22,manager,-0.41269999999999996
3351,180000,New Delhi,m,75.8,State,57.8,State,2,Bachelors,ECE,61.0,1,Karnataka,1,23,trainee,-0.41244000000000003
3352,320000,Bangalore,m,88.8,State,82.0,State,2,Bachelors,ECE,71.92,1,Delhi,1,22,engineer,0.69808
3353,320000,Bangalore,m,83.0,State,55.0,State,2,Bachelors,CSE,66.31,1,Karnataka,1,23,analyst,-0.78454
3354,325000,Chandigarh,m,78.6,State,78.2,State,1,Bachelors,ECE,75.57,1,Delhi,1,23,engineer,0.04316000000000002
3355,315000,Mumbai,m,80.0,State,65.2,State,2,Bachelors,CSE,68.96,0,Uttar Pradesh,0,22,engineer,-0.17742000000000005
3356,305000,Kolkata,f,88.44,State,94.6,State,2,Bachelors,CSE,82.2,0,Punjab,1,23,trainee,0.21455999999999995
3357,300000,Bangalore,m,89.0,State,71.0,State,2,Bachelors,CSE,55.0,0,Karnataka,1,24,engineer,0.65008
3358,275000,,m,90.0,State,67.8,State,2,Bachelors,CSE,78.0,0,Uttar Pradesh,1,22,developer,-0.38378000000000007
3359,410000,Bangalore,m,73.0,State,77.0,State,2,Bachelors,ECE,79.67,0,Uttarakhand,1,22,developer,0.00047999999999998044
3360,400000,Bangalore,m,77.33,n/a,77.4,n/a,2,Bachelors,EEE,77.0,0,Karnataka,3,23,engineer,0.7455800000000001
3361,275000,Lucknow,m,54.0,State,53.0,State,2,Bachelors,CSE,73.0,0,Uttar Pradesh,3,21,senior,-0.59606
3362,300000,Greater Noida,m,69.2,State,71.2,State,2,Bachelors,ECE,67.46,0,Uttar Pradesh,2,23,engineer,-0.03461999999999998
3363,300000,Bangalore,f,87.0,State,60.0,State,2,Bachelors,CSE,77.22,0,Punjab,1,24,developer,0.7522999999999997
3364,120000,Greater Noida,m,60.0,State,60.06,State,2,Bachelors,CSE,63.63,0,Uttar Pradesh,1,20,executive,0.26974000000000004
3365,360000,Hyderabad,m,83.3,State,92.4,State,2,Bachelors,ECE,66.65,0,Andhra Pradesh,2,21,analyst,0.37016
3366,300000,Noida,m,90.16,State,82.0,State,2,Bachelors,ECE,80.1,0,Uttar Pradesh,0,22,engineer,0.669
3367,220000,Noida,m,77.33,State,62.6,State,2,Bachelors,CSE,62.81,1,Rajasthan,1,24,engineer,0.70588
3368,325000,Pune,m,68.2,State,61.2,State,2,Bachelors,CSE,67.6,0,Haryana,1,22,engineer,-0.26614
3369,360000,gurgaon,f,85.8,State,78.2,State,2,Bachelors,ECE,83.0,0,Himachal Pradesh,1,22,analyst,0.47153999999999996
3370,300000,Panchkula,m,90.0,State,81.2,State,1,Bachelors,EEE,70.3,0,Punjab,1,23,manager,0.40120000000000006
3371,205000,Hyderabad,f,85.4,State,91.4,State,2,Bachelors,ECE,81.1,1,Telangana,2,22,engineer,1.3642800000000002
3372,310000,Pune,m,86.92,State,89.16,State,2,Bachelors,ECE,83.6,0,Maharashtra,1,22,analyst,-3.1398200000000003
3373,520000,Bangalore,m,76.0,State,69.89,State,2,Bachelors,CSE,66.5,0,Uttar Pradesh,2,22,developer,-0.09489999999999975
3374,120000,Jabalpur,m,79.8,State,73.6,State,2,Bachelors,EEE,64.0,0,Madhya Pradesh,0,23,manager,0.67804
3375,200000,,m,64.0,State,66.5,State,2,Bachelors,CSE,70.52,1,Telangana,1,22,others,-0.20704000000000003
3376,340000,Noida,m,86.0,State,85.8,State,2,Bachelors,ECE,72.14,1,Delhi,2,23,engineer,-0.0006799999999999695
3377,150000,,m,54.83,State,61.23,State,2,Bachelors,EEE,66.66,0,Uttar Pradesh,1,22,engineer,0.7439
3378,180000,Bangalore,m,64.0,State,61.0,State,2,Bachelors,CSE,62.0,1,Karnataka,1,23,developer,0.24669999999999997
3379,300000,New Delhi,f,78.0,State,74.0,State,2,Bachelors,ECE,66.0,0,Haryana,1,23,manager,1.03518
3380,420000,Haridwar,m,87.2,State,87.0,State,1,Bachelors,EEE,74.62,1,Delhi,2,22,engineer,-0.33196000000000003
3381,200000,Noida,m,74.5,State,65.4,State,2,Masters,CSE,73.55,0,Uttar Pradesh,0,23,developer,0.27408000000000005
3383,315000,Pune,m,87.0,State,79.0,State,2,Bachelors,ECE,70.0,0,Maharashtra,1,22,engineer,-2.7702999999999998
3385,305000,Pune,m,85.73,State,69.0,State,2,Bachelors,CSE,74.9,0,Orissa,1,22,developer,-0.11292000000000005
3386,520000,Chennai,f,85.0,n/a,93.0,n/a,2,Bachelors,CSE,70.0,0,Andhra Pradesh,5,22,engineer,-0.0340599999999998
3387,120000,Chandigarh,f,70.61,State,72.66,State,2,Masters,CSE,75.16,0,Punjab,0,23,developer,0.25588
3388,200000,Bangalore,m,69.0,State,61.0,State,2,Bachelors,CSE,62.0,1,Rajasthan,1,25,engineer,0.08872000000000001
3389,350000,Hyderabad,m,91.33,State,96.6,State,2,Bachelors,ECE,88.0,0,Andhra Pradesh,0,22,analyst,0.09749999999999998
3390,180000,Bangalore,m,90.0,State,69.6,State,2,Bachelors,ECE,66.7,1,Karnataka,1,24,engineer,0.6837199999999999
3392,500000,Pune,m,84.33,State,79.82,State,1,Bachelors,ECE,84.4,0,Punjab,4,24,engineer,-0.35934
3393,440000,Ranchi ,m,81.6,n/a,62.7,n/a,2,Bachelors,ME,71.2,0,Orissa,4,22,executive,-0.4659
3394,180000,Jalandhar,m,78.8,State,80.0,State,2,Bachelors,ME,70.02,0,Punjab,0,21,engineer,0.26856
3395,195000,manesar,f,86.0,State,76.0,State,2,Bachelors,ECE,77.0,0,Uttar Pradesh,1,23,engineer,-0.028219999999999957
3396,480000,Noida,f,88.4,State,85.0,State,2,Bachelors,CSE,78.0,0,Uttarakhand,2,23,engineer,0.36706000000000005
3397,240000,Kolkata,f,67.25,State,63.4,State,2,Bachelors,EEE,69.97,1,West Bengal,2,25,associate,0.8933199999999999
3398,240000,Indore,m,74.0,State,73.83,State,2,Bachelors,CSE,77.0,0,Madhya Pradesh,1,21,engineer,0.18439999999999998
3399,300000,Hyderabad,m,86.0,State,78.0,State,2,Bachelors,ECE,83.43,0,Punjab,1,23,others,-1.21742
3400,200000,Faridabad,m,92.0,State,72.0,State,2,Bachelors,ECE,65.0,0,Uttar Pradesh,1,24,engineer,0.35174000000000005
3401,300000,Hyderabad,f,89.0,State,95.0,State,2,Bachelors,CSE,83.66,1,Telangana,0,21,developer,-0.33182
3402,220000,Hyderabad,m,63.5,State,65.72,State,2,Bachelors,CSE,60.0,0,Andhra Pradesh,1,22,developer,0.47182
3403,300000,Bangalore,f,73.0,State,74.0,State,2,Masters,CSE,78.0,0,Haryana,2,24,engineer,-0.19283999999999998
3404,500000,Gurgaon,m,82.0,State,81.0,State,2,Bachelors,EEE,64.0,0,Uttar Pradesh,3,22,manager,-0.25216
3405,205000,Bangalore,m,83.0,State,65.0,State,2,Bachelors,ECE,65.0,1,Karnataka,1,22,analyst,0.31296
3406,380000,Pune,f,78.0,n/a,68.0,n/a,2,Bachelors,CSE,68.0,0,Rajasthan,2,22,engineer,-0.06153999999999978
3407,600000,Bangalore,m,73.8,n/a,55.8,n/a,2,Bachelors,EEE,54.0,0,Karnataka,4,23,others,-1.47586
3408,325000,Mumbai,f,90.76,State,92.5,State,2,Bachelors,CSE,75.5,0,Maharashtra,1,21,others,-0.09048000000000002
3409,410000,Chennai,f,87.7,State,88.5,State,2,Bachelors,CSE,85.9,0,Tamil Nadu,1,23,engineer,0.27025999999999994
3410,360000,Bangalore,m,82.75,State,76.85,State,2,Bachelors,ECE,85.9,1,West Bengal,1,23,developer,-0.25654
3411,200000,Dehradun,f,68.0,State,60.0,State,2,Bachelors,CSE,69.0,0,Uttarakhand,2,24,others,0.36839999999999995
3412,480000,Pune,m,81.6,n/a,61.4,n/a,2,Bachelors,CSE,76.86,1,Karnataka,3,23,others,-0.9656400000000002
3413,180000,vapi,m,75.66,State,76.66,State,2,Bachelors,EEE,76.5,1,Telangana,1,22,engineer,-1.4384599999999998
3414,300000,Bangalore,f,86.7,State,89.0,State,2,Bachelors,CSE,72.0,0,Andhra Pradesh,2,21,engineer,0.40530599999999994
3415,180000,New Delhi,m,79.0,State,69.3,State,2,Bachelors,CSE,65.4,0,Uttar Pradesh,0,22,engineer,-0.26638
3416,215000,PILANI,m,76.0,State,77.0,State,2,Masters,CSE,78.0,0,Uttar Pradesh,1,24,others,0.40656
3417,100000,Chennai,f,91.04,State,95.08,State,2,Bachelors,ECE,87.1,0,Tamil Nadu,1,21,developer,-0.05362
3418,380000,Bhubaneswar,m,78.2,State,68.2,State,2,Bachelors,other,76.0,1,West Bengal,1,24,engineer,0.3832999999999999
3419,250000,Pune,f,85.46,State,90.17,State,2,Bachelors,CSE,67.75,0,Maharashtra,2,23,developer,-0.019460000000000033
3420,220000,banglore,f,86.0,State,88.0,State,2,Bachelors,CSE,73.0,0,Andhra Pradesh,1,22,developer,0.75284
3421,120000,hyderabad,m,75.0,State,78.5,State,2,Bachelors,ECE,67.0,1,Telangana,1,23,others,0.33062
3422,180000,Hyderabad,m,65.0,n/a,45.0,n/a,2,Bachelors,CSE,72.0,0,Orissa,1,23,developer,-0.29606
3423,200000,New Delhi,m,73.0,State,66.8,State,2,Bachelors,CSE,69.98,0,Uttar Pradesh,0,24,others,-0.019980000000001975
3424,240000,New Delhi,f,75.2,State,73.8,State,2,Masters,CSE,64.5,1,Delhi,2,24,consultant,-0.6674800000000001
3425,120000,Pune,m,50.0,State,62.0,State,2,Bachelors,CSE,55.0,0,Maharashtra,0,24,developer,-0.30514
3426,310000,,m,67.0,State,53.16,State,2,Masters,CSE,72.0,0,Punjab,2,26,engineer,0.17636000000000002
3427,640000,Bhubaneshwar,m,77.0,n/a,52.0,n/a,2,Masters,CSE,75.5,0,Orissa,4,23,engineer,0.5926400000000001
3428,400000,Patna,m,55.0,State,75.0,State,2,Bachelors,EEE,64.0,0,Orissa,4,23,engineer,-0.42957999999999996
3429,290000,Chennai,m,70.0,State,81.0,State,2,Bachelors,CSE,76.2,0,Punjab,1,21,analyst,-0.59756
3430,400000,,m,86.0,State,78.0,State,2,Bachelors,EEE,71.0,1,Karnataka,1,22,engineer,-0.36078
3431,280000,muzzafarpur,m,75.0,n/a,70.0,n/a,2,Bachelors,EEE,80.0,0,Orissa,1,24,engineer,0.36648
3432,160000,Bangalore,m,80.0,State,68.0,State,2,Bachelors,EEE,63.69,1,Karnataka,1,21,associate,0.27712000000000014
3433,310000,Pune,f,74.6,State,72.8,State,2,Bachelors,CSE,66.7,0,Uttar Pradesh,4,23,engineer,-0.44968
3434,210000,New Delhi,m,64.0,State,62.0,State,2,Bachelors,CSE,69.5,0,Madhya Pradesh,2,22,developer,-1.1758199999999999
3435,300000,jaipur,f,68.5,n/a,61.85,n/a,2,Masters,CSE,75.81,0,Rajasthan,3,23,developer,0.0026599999999999736
3436,500000,Bangalore,m,88.0,State,94.0,State,2,Bachelors,CSE,75.0,0,Andhra Pradesh,2,21,engineer,0.10736000000000005
3437,325000,New Delhi,f,80.14,State,76.67,State,2,Bachelors,CSE,78.4,0,Uttar Pradesh,1,22,engineer,0.5253
3438,400000,,m,90.58,State,89.58,State,2,Bachelors,ECE,72.03,0,Maharashtra,2,23,engineer,-0.251534
3439,295000,Jaipur,f,81.67,State,83.23,State,2,Bachelors,CSE,77.48,1,Rajasthan,1,20,developer,-0.15889999999999999
